,ID,direct_trip,number_of_adults,number_of_children,type_of_meal_plan,people_with_disabilities,class,year,month,date,repeated_guest,np_cancellations,np_not_canceled,price,status
25245,DZ25246,Yes,2,0,plan 1,0,Type 4,2023,9,24,No,0,0,1455.5,Canceled
25246,DZ25247,No,2,2,plan 1,0,Type 1,2023,10,13,No,0,0,1070.0,Not_Canceled
25247,DZ25248,No,2,3,plan 1,0,Type 1,2023,12,5,No,0,0,801.5,Not_Canceled
25248,DZ25249,Yes,2,1,plan 1,0,Type 1,2023,12,9,No,0,0,1118.0,Not_Canceled
25249,DZ25250,No,2,0,plan 1,0,Type 4,2023,10,7,No,0,0,1720.0,Not_Canceled
25250,DZ25251,No,1,1,plan 1,0,Type 1,2023,4,19,No,0,0,1170.0,Canceled
25251,DZ25252,Yes,1,1,plan 1,0,Type 1,2023,3,1,Yes,1,4,670.0,Not_Canceled
25252,DZ25253,No,2,2,plan 1,0,Type 1,2023,8,6,No,0,0,1073.0,Canceled
25253,DZ25254,No,2,3,plan 1,0,Type 1,2023,9,12,No,0,0,1647.9,Not_Canceled
25254,DZ25255,Yes,1,1,plan 1,0,Type 5,2022,8,5,No,0,0,20.0,Not_Canceled
25255,DZ25256,Yes,2,2,plan 1,0,Type 1,2023,6,2,No,0,0,1120.0,Not_Canceled
25256,DZ25257,Yes,2,1,plan 1,0,Type 5,2023,4,6,No,0,0,1128.0,Not_Canceled
25257,DZ25258,No,2,0,plan 1,0,Type 4,2023,9,18,No,0,0,1166.9,Not_Canceled
25258,DZ25259,No,2,0,plan 1,0,Type 1,2022,12,31,No,0,0,2085.5,Not_Canceled
25259,DZ25260,Yes,2,2,plan 1,0,Type 1,2023,11,25,No,0,0,956.0,Canceled
25260,DZ25261,No,3,0,plan 1,0,Type 4,2023,6,13,No,0,0,1524.5,Not_Canceled
25261,DZ25262,No,1,1,plan 1,0,Type 1,2023,6,6,No,0,0,1120.0,Not_Canceled
25263,DZ25264,No,2,0,not selected,0,Type 1,2023,10,29,No,0,0,911.0,Not_Canceled
25264,DZ25265,No,2,0,not selected,0,Type 1,2023,11,7,No,0,0,1500.0,Canceled
25266,DZ25267,No,2,2,plan 1,0,Type 1,2023,8,20,No,0,0,1430.0,Not_Canceled
25267,DZ25268,No,2,0,not selected,0,Type 1,2023,7,2,No,0,0,848.8,Not_Canceled
25268,DZ25269,Yes,1,0,plan 1,0,Type 1,2023,4,19,No,0,0,1170.0,Canceled
25269,DZ25270,Yes,2,4,plan 1,0,Type 6,2022,12,30,No,0,0,2075.0,Not_Canceled
25270,DZ25271,Yes,2,0,plan 1,0,Type 1,2022,10,20,No,0,0,1560.0,Not_Canceled
25271,DZ25272,No,2,1,plan 1,0,Type 1,2022,11,22,No,0,0,926.0,Not_Canceled
25272,DZ25273,Yes,2,1,plan 1,0,Type 4,2023,8,31,No,0,0,1425.3,Not_Canceled
25273,DZ25274,No,2,2,not selected,0,Type 1,2023,5,8,No,0,0,1010.0,Not_Canceled
25274,DZ25275,No,3,0,plan 1,0,Type 1,2023,8,6,No,0,0,1397.0,Canceled
25275,DZ25276,Yes,1,1,plan 1,0,Type 1,2023,1,15,No,0,0,749.0,Not_Canceled
25276,DZ25277,Yes,3,0,plan 1,0,Type 4,2023,4,2,No,0,0,1280.0,Not_Canceled
25277,DZ25278,Yes,2,0,plan 1,0,Type 4,2023,5,21,No,0,0,1469.0,Canceled
25278,DZ25279,No,2,0,plan 1,0,Type 1,2023,5,2,No,0,0,1320.0,Not_Canceled
25279,DZ25280,No,2,2,not selected,0,Type 1,2023,1,16,No,0,0,770.0,Not_Canceled
25280,DZ25281,No,2,0,plan 2,0,Type 1,2023,10,28,No,0,0,1020.8,Canceled
25281,DZ25282,Yes,2,2,plan 1,0,Type 1,2023,9,18,No,0,0,970.0,Not_Canceled
25282,DZ25283,Yes,2,2,plan 1,0,Type 1,2023,6,13,No,0,0,1289.0,Not_Canceled
25284,DZ25285,No,2,3,plan 1,0,Type 1,2023,8,1,No,0,0,1361.0,Canceled
25285,DZ25286,No,2,0,plan 1,0,Type 1,2023,3,25,No,0,0,1020.0,Canceled
25286,DZ25287,Yes,2,2,plan 1,0,Type 1,2023,10,28,No,0,0,983.0,Canceled
25287,DZ25288,Yes,2,3,plan 1,1,Type 6,2023,9,3,No,0,0,1928.0,Not_Canceled
25288,DZ25289,Yes,2,2,plan 1,1,Type 7,2023,6,6,No,0,0,20.0,Not_Canceled
25289,DZ25290,Yes,1,1,plan 1,0,Type 1,2023,1,27,No,0,0,830.0,Not_Canceled
25291,DZ25292,Yes,2,1,plan 2,0,Type 1,2023,10,23,No,0,0,1170.0,Canceled
25292,DZ25293,No,2,2,not selected,0,Type 1,2023,5,8,No,0,0,912.5,Not_Canceled
25295,DZ25296,No,2,0,plan 1,0,Type 1,2023,11,13,No,0,0,678.4000000000001,Not_Canceled
25296,DZ25297,No,2,0,plan 1,0,Type 1,2023,2,4,No,0,0,950.0,Not_Canceled
25297,DZ25298,Yes,3,2,plan 1,0,Type 4,2023,9,22,No,0,0,1613.0,Canceled
25299,DZ25300,Yes,2,0,plan 1,0,Type 1,2022,12,27,No,0,0,600.0,Not_Canceled
25300,DZ25301,Yes,2,2,plan 1,0,Type 1,2023,8,10,No,0,0,1167.5,Canceled
25301,DZ25302,No,1,0,plan 1,0,Type 1,2023,4,13,No,0,0,920.0,Not_Canceled
25302,DZ25303,Yes,2,2,plan 1,0,Type 1,2023,6,2,No,0,0,1220.0,Canceled
25303,DZ25304,No,3,1,plan 1,0,Type 4,2023,7,14,No,0,0,1397.0,Canceled
25304,DZ25305,No,2,2,plan 1,0,Type 1,2023,8,30,No,0,0,1118.0,Canceled
25305,DZ25306,No,2,2,plan 1,0,Type 1,2023,6,9,No,0,0,1082.0,Canceled
25306,DZ25307,No,2,1,plan 1,0,Type 4,2023,10,15,No,0,0,1370.0,Not_Canceled
25307,DZ25308,No,2,0,plan 1,0,Type 1,2023,6,26,No,0,0,1396.6999999999998,Not_Canceled
25308,DZ25309,Yes,2,1,plan 1,0,Type 4,2022,10,20,No,0,0,770.0,Not_Canceled
25310,DZ25311,Yes,2,2,plan 1,0,Type 1,2022,12,30,No,0,0,690.0,Not_Canceled
25311,DZ25312,Yes,2,2,plan 1,0,Type 1,2023,5,20,No,0,0,1020.0,Canceled
25312,DZ25313,No,2,1,plan 1,0,Type 1,2023,11,3,No,0,0,953.3,Not_Canceled
25313,DZ25314,No,2,2,plan 1,0,Type 1,2022,8,19,No,0,0,1080.0,Not_Canceled
25314,DZ25315,No,1,0,plan 1,0,Type 1,2023,1,20,No,0,0,820.9000000000001,Not_Canceled
25315,DZ25316,No,2,1,plan 1,0,Type 4,2023,9,9,No,0,0,1514.0,Not_Canceled
25316,DZ25317,Yes,2,2,plan 1,0,Type 1,2023,10,9,No,0,0,1208.0,Not_Canceled
25317,DZ25318,Yes,2,1,plan 1,0,Type 4,2023,9,16,No,0,0,1514.0,Not_Canceled
25318,DZ25319,Yes,2,1,plan 1,0,Type 1,2023,3,25,No,0,0,780.5,Not_Canceled
25320,DZ25321,No,2,0,not selected,0,Type 1,2023,9,18,No,0,0,870.0,Canceled
25321,DZ25322,Yes,2,0,not selected,0,Type 1,2023,12,1,No,0,0,768.0,Not_Canceled
25322,DZ25323,No,1,1,plan 1,0,Type 1,2023,6,20,No,0,0,965.0,Canceled
25323,DZ25324,Yes,2,1,plan 1,0,Type 1,2023,1,14,No,0,0,913.0,Not_Canceled
25324,DZ25325,Yes,3,0,plan 1,0,Type 4,2023,10,22,No,0,0,1307.0,Canceled
25325,DZ25326,Yes,2,0,plan 1,0,Type 4,2022,10,13,No,0,0,770.0,Not_Canceled
25326,DZ25327,Yes,2,2,plan 1,0,Type 1,2023,6,20,No,0,0,908.0,Not_Canceled
25327,DZ25328,Yes,2,1,not selected,0,Type 1,2023,9,2,No,0,0,917.3,Canceled
25329,DZ25330,Yes,2,0,plan 1,0,Type 4,2023,5,1,No,0,0,1424.0,Canceled
25330,DZ25331,No,2,1,not selected,0,Type 1,2023,4,12,No,0,0,560.6,Not_Canceled
25331,DZ25332,Yes,3,0,plan 1,0,Type 5,2023,12,27,No,0,0,912.9,Not_Canceled
25332,DZ25333,No,2,2,plan 2,0,Type 1,2023,10,22,No,0,0,1082.5,Not_Canceled
25333,DZ25334,No,2,0,plan 1,0,Type 1,2023,10,21,No,0,0,1120.0,Canceled
25334,DZ25335,No,2,1,plan 1,0,Type 1,2023,10,4,No,0,0,1208.0,Not_Canceled
25335,DZ25336,No,2,2,plan 1,0,Type 1,2022,11,24,No,0,0,876.7,Not_Canceled
25336,DZ25337,Yes,2,2,plan 1,0,Type 1,2022,10,17,No,0,0,1068.5,Not_Canceled
25337,DZ25338,No,2,0,plan 1,0,Type 1,2022,11,30,No,0,0,548.5,Not_Canceled
25338,DZ25339,Yes,2,1,plan 2,0,Type 4,2023,10,30,No,0,0,1644.0,Canceled
25339,DZ25340,Yes,2,2,plan 1,0,Type 1,2023,10,24,No,0,0,929.5,Not_Canceled
25340,DZ25341,Yes,2,1,plan 1,0,Type 1,2023,11,11,No,0,0,920.0,Not_Canceled
25341,DZ25342,Yes,2,1,plan 1,0,Type 1,2023,4,16,No,0,0,1450.0,Not_Canceled
25342,DZ25343,No,2,0,plan 1,0,Type 4,2023,5,27,No,0,0,1424.0,Not_Canceled
25343,DZ25344,Yes,1,1,not selected,0,Type 1,2023,11,7,No,0,0,1750.0,Canceled
25344,DZ25345,No,1,2,plan 1,0,Type 1,2023,1,26,No,0,0,810.0,Not_Canceled
25345,DZ25346,Yes,2,2,plan 1,0,Type 1,2023,9,2,No,0,0,1316.0,Not_Canceled
25346,DZ25347,No,3,0,plan 1,0,Type 4,2023,10,27,No,0,0,1253.0,Canceled
25347,DZ25348,Yes,1,0,plan 2,0,Type 1,2022,7,18,No,0,0,745.0,Not_Canceled
25348,DZ25349,Yes,3,1,plan 1,0,Type 1,2022,9,25,No,0,0,1870.0,Not_Canceled
25349,DZ25350,No,2,0,plan 1,0,Type 1,2023,4,22,No,0,0,870.0,Canceled
25350,DZ25351,Yes,2,0,plan 1,0,Type 4,2023,7,9,No,0,0,1298.0,Canceled
25351,DZ25352,No,2,2,plan 1,0,Type 1,2022,12,30,No,0,0,1133.0,Not_Canceled
25352,DZ25353,Yes,2,2,plan 1,0,Type 1,2022,8,29,No,0,0,920.0,Not_Canceled
25353,DZ25354,Yes,2,1,plan 1,0,Type 1,2023,7,15,No,0,0,1235.0,Not_Canceled
25354,DZ25355,No,2,1,plan 1,0,Type 1,2023,11,2,No,0,0,938.0,Not_Canceled
25355,DZ25356,No,2,2,plan 1,0,Type 6,2023,4,15,No,0,0,1751.2,Not_Canceled
25357,DZ25358,No,2,2,plan 1,0,Type 4,2023,9,2,No,0,0,1229.6,Canceled
25358,DZ25359,No,2,2,plan 1,0,Type 1,2023,6,13,No,0,0,1343.3000000000002,Not_Canceled
25359,DZ25360,Yes,2,1,plan 1,0,Type 1,2023,8,7,No,0,0,1820.0,Not_Canceled
25360,DZ25361,Yes,2,0,not selected,0,Type 1,2023,7,5,No,0,0,1410.0,Not_Canceled
25361,DZ25362,Yes,2,0,plan 1,0,Type 1,2023,6,27,No,0,0,1139.0,Canceled
25362,DZ25363,No,2,2,plan 1,0,Type 4,2023,3,17,No,0,0,1059.5,Canceled
25363,DZ25364,No,1,0,plan 1,0,Type 1,2023,2,19,No,0,0,830.0,Not_Canceled
25364,DZ25365,Yes,2,0,plan 1,1,Type 1,2023,1,27,No,0,0,1040.0,Not_Canceled
25365,DZ25366,No,2,2,plan 1,0,Type 4,2023,6,8,No,0,0,926.5,Canceled
25367,DZ25368,Yes,3,0,plan 1,0,Type 4,2023,8,12,No,0,0,1427.6,Canceled
25368,DZ25369,Yes,1,1,plan 1,0,Type 1,2023,7,16,No,0,0,700.0,Canceled
25369,DZ25370,Yes,1,2,plan 1,0,Type 1,2023,10,14,No,0,0,1220.0,Not_Canceled
25370,DZ25371,Yes,2,1,plan 1,0,Type 1,2023,11,20,No,0,0,866.0,Canceled
25372,DZ25373,No,2,0,not selected,0,Type 1,2023,3,24,No,0,0,1158.5,Canceled
25373,DZ25374,No,2,0,plan 2,0,Type 1,2023,11,11,No,0,0,1322.0,Not_Canceled
25374,DZ25375,No,2,2,plan 1,0,Type 1,2022,8,1,No,0,0,785.0,Canceled
25375,DZ25376,Yes,2,1,not selected,0,Type 1,2023,3,18,No,0,0,785.0,Not_Canceled
25376,DZ25377,No,2,2,plan 2,0,Type 1,2023,4,22,No,0,0,1080.0,Canceled
25377,DZ25378,Yes,1,0,plan 1,0,Type 1,2023,11,4,Yes,1,0,930.0,Canceled
25379,DZ25380,Yes,2,0,not selected,0,Type 1,2023,11,10,No,0,0,1420.0,Canceled
25380,DZ25381,Yes,2,2,plan 1,0,Type 1,2023,5,16,No,0,0,1315.0,Not_Canceled
25383,DZ25384,Yes,2,1,plan 1,0,Type 1,2022,9,19,No,0,0,1220.0,Not_Canceled
25384,DZ25385,No,2,3,plan 1,0,Type 1,2023,8,12,No,0,0,1235.0,Canceled
25385,DZ25386,No,2,2,plan 1,0,Type 1,2023,6,17,No,0,0,770.0,Canceled
25386,DZ25387,Yes,1,0,plan 1,0,Type 1,2023,6,12,No,0,0,1220.0,Canceled
25387,DZ25388,No,2,1,plan 1,0,Type 1,2022,9,8,No,0,0,828.5,Not_Canceled
25388,DZ25389,No,2,0,plan 2,0,Type 1,2022,7,1,No,0,0,1035.0,Canceled
25389,DZ25390,Yes,2,1,plan 1,0,Type 1,2023,4,6,No,0,0,770.0,Canceled
25390,DZ25391,No,1,1,plan 1,0,Type 1,2023,4,18,No,0,0,939.0,Not_Canceled
25391,DZ25392,Yes,2,0,plan 1,0,Type 1,2023,4,24,No,0,0,970.0,Canceled
25392,DZ25393,No,3,0,plan 1,0,Type 4,2023,7,8,No,0,0,1865.0,Not_Canceled
25393,DZ25394,No,1,1,plan 1,0,Type 1,2023,3,6,No,0,0,990.0,Not_Canceled
25394,DZ25395,No,1,2,plan 1,0,Type 1,2023,2,24,No,0,0,738.4000000000001,Not_Canceled
25395,DZ25396,Yes,1,2,plan 1,0,Type 1,2023,6,14,No,0,0,1220.0,Not_Canceled
25396,DZ25397,Yes,2,0,plan 1,0,Type 1,2023,6,4,No,0,0,648.0,Canceled
25397,DZ25398,No,2,1,plan 1,0,Type 1,2023,8,20,No,0,0,1424.0,Not_Canceled
25398,DZ25399,Yes,2,0,plan 1,0,Type 4,2023,10,25,No,0,0,1012.0,Not_Canceled
25399,DZ25400,Yes,2,1,plan 2,0,Type 1,2023,6,15,No,0,0,1170.0,Canceled
25400,DZ25401,Yes,2,2,plan 1,0,Type 1,2023,6,10,No,0,0,926.7,Not_Canceled
25401,DZ25402,No,2,0,plan 1,0,Type 1,2023,12,16,No,0,0,956.0,Not_Canceled
25402,DZ25403,Yes,2,2,plan 1,0,Type 1,2022,8,12,No,0,0,785.0,Not_Canceled
25403,DZ25404,Yes,2,2,plan 1,0,Type 4,2022,10,28,No,0,0,770.0,Not_Canceled
25404,DZ25405,Yes,1,2,plan 1,0,Type 1,2023,11,19,No,0,0,884.0,Canceled
25405,DZ25406,No,1,2,plan 1,0,Type 1,2023,6,12,No,0,0,1220.0,Canceled
25406,DZ25407,No,2,2,plan 1,0,Type 1,2023,6,10,No,0,0,926.7,Not_Canceled
25407,DZ25408,Yes,2,3,plan 1,0,Type 6,2023,9,17,No,0,0,2099.0,Canceled
25408,DZ25409,No,1,1,plan 1,0,Type 1,2023,6,24,No,0,0,970.0,Not_Canceled
25409,DZ25410,No,1,2,plan 1,1,Type 1,2023,12,20,Yes,1,11,900.0,Not_Canceled
25410,DZ25411,No,1,2,plan 1,0,Type 4,2023,5,13,No,0,0,1580.0,Canceled
25411,DZ25412,Yes,2,2,plan 1,0,Type 4,2023,2,28,No,0,0,983.0,Canceled
25412,DZ25413,No,2,0,plan 1,0,Type 1,2023,3,10,No,0,0,779.5,Not_Canceled
25413,DZ25414,No,2,0,plan 1,0,Type 1,2023,10,13,No,0,0,1070.0,Not_Canceled
25414,DZ25415,No,3,0,plan 1,0,Type 4,2022,10,18,No,0,0,1390.0,Canceled
25415,DZ25416,Yes,2,1,plan 1,1,Type 1,2023,6,18,No,0,0,1271.0,Not_Canceled
25416,DZ25417,No,2,2,plan 2,0,Type 1,2022,10,16,No,0,0,1100.0,Canceled
25417,DZ25418,No,2,2,plan 2,0,Type 1,2022,7,25,No,0,0,965.0,Not_Canceled
25418,DZ25419,No,2,2,not selected,0,Type 1,2023,7,6,No,0,0,1091.0,Canceled
25419,DZ25420,No,2,2,plan 1,1,Type 4,2023,5,29,No,0,0,1192.9,Not_Canceled
25420,DZ25421,No,2,1,plan 1,0,Type 4,2022,12,6,No,0,0,802.0,Not_Canceled
25421,DZ25422,Yes,2,3,plan 1,0,Type 1,2023,3,31,No,0,0,1400.0,Not_Canceled
25422,DZ25423,Yes,2,2,plan 1,0,Type 4,2023,4,21,No,0,0,1166.6,Not_Canceled
25423,DZ25424,No,2,1,plan 1,0,Type 1,2023,6,13,No,0,0,963.5,Canceled
25424,DZ25425,No,2,2,plan 1,0,Type 1,2023,7,28,No,0,0,929.5,Canceled
25425,DZ25426,No,2,1,plan 1,0,Type 4,2023,10,4,No,0,0,1468.0,Not_Canceled
25426,DZ25427,No,3,2,plan 1,0,Type 4,2023,8,6,No,0,0,985.6,Canceled
25427,DZ25428,No,2,3,plan 1,0,Type 1,2023,12,28,No,0,0,1493.3000000000002,Not_Canceled
25428,DZ25429,No,2,3,plan 1,0,Type 1,2023,4,24,No,0,0,1170.9,Not_Canceled
25429,DZ25430,No,2,1,plan 1,0,Type 1,2022,11,7,No,0,0,843.9,Not_Canceled
25430,DZ25431,No,3,0,plan 1,0,Type 4,2023,5,12,No,0,0,1880.0,Not_Canceled
25431,DZ25432,Yes,2,2,plan 1,0,Type 1,2023,6,4,No,0,0,648.0,Canceled
25432,DZ25433,Yes,2,2,plan 1,0,Type 1,2023,10,17,No,0,0,1208.0,Not_Canceled
25434,DZ25435,Yes,2,2,not selected,0,Type 1,2023,2,11,No,0,0,803.0,Canceled
25435,DZ25436,Yes,1,2,plan 1,0,Type 1,2023,5,31,No,0,0,1020.0,Canceled
25436,DZ25437,Yes,2,2,plan 1,0,Type 1,2023,3,5,No,0,0,736.0,Not_Canceled
25437,DZ25438,Yes,1,1,plan 1,0,Type 1,2023,8,1,No,0,0,1170.0,Not_Canceled
25438,DZ25439,No,2,1,not selected,0,Type 1,2023,4,17,No,0,0,905.0,Not_Canceled
25439,DZ25440,No,2,2,plan 1,0,Type 1,2023,6,17,No,0,0,1371.5,Canceled
25440,DZ25441,No,2,1,plan 1,0,Type 2,2023,2,5,No,0,0,715.1999999999999,Canceled
25441,DZ25442,Yes,3,0,plan 1,0,Type 4,2023,7,25,No,0,0,1397.0,Canceled
25442,DZ25443,No,2,2,not selected,0,Type 4,2022,9,3,No,0,0,1233.3,Not_Canceled
25443,DZ25444,Yes,2,1,plan 1,0,Type 1,2023,6,20,No,0,0,1019.0,Not_Canceled
25444,DZ25445,Yes,2,2,plan 1,0,Type 1,2023,10,17,No,0,0,1570.0,Not_Canceled
25446,DZ25447,No,2,2,not selected,0,Type 1,2022,8,9,No,0,0,1000.0,Not_Canceled
25447,DZ25448,Yes,1,1,plan 1,0,Type 1,2022,9,27,No,0,0,2080.0,Not_Canceled
25448,DZ25449,Yes,1,0,plan 1,0,Type 1,2023,11,13,No,0,0,860.0,Not_Canceled
25449,DZ25450,No,2,1,plan 1,0,Type 1,2023,12,30,No,0,0,963.5,Canceled
25451,DZ25452,No,2,2,not selected,0,Type 1,2023,1,6,No,0,0,860.0,Not_Canceled
25452,DZ25453,Yes,1,0,plan 1,0,Type 1,2023,2,19,No,0,0,830.0,Not_Canceled
25453,DZ25454,Yes,2,1,plan 1,0,Type 1,2023,11,18,No,0,0,540.0,Canceled
25454,DZ25455,Yes,0,3,plan 1,0,Type 2,2023,7,15,No,0,0,885.0,Canceled
25455,DZ25456,No,2,0,plan 1,0,Type 4,2023,10,17,No,0,0,1307.0,Canceled
25456,DZ25457,No,2,2,plan 1,0,Type 1,2023,5,31,No,0,0,1410.0,Canceled
25457,DZ25458,Yes,2,1,plan 1,0,Type 1,2023,2,5,No,0,0,803.0,Not_Canceled
25458,DZ25459,Yes,2,2,plan 1,0,Type 1,2022,12,4,No,0,0,1065.0,Not_Canceled
25459,DZ25460,Yes,2,2,not selected,0,Type 1,2022,10,17,No,0,0,840.8,Not_Canceled
25460,DZ25461,No,2,1,plan 1,0,Type 1,2022,9,25,No,0,0,1040.0,Canceled
25461,DZ25462,Yes,2,2,plan 1,0,Type 1,2023,4,5,No,0,0,875.0,Not_Canceled
25462,DZ25463,No,1,3,plan 1,0,Type 1,2023,5,9,No,0,0,1371.5,Not_Canceled
25463,DZ25464,No,2,0,plan 1,0,Type 1,2022,8,25,No,0,0,140.0,Not_Canceled
25464,DZ25465,No,2,0,not selected,0,Type 1,2023,4,18,No,0,0,875.0,Canceled
25465,DZ25466,Yes,2,0,not selected,0,Type 1,2023,7,17,No,0,0,875.0,Canceled
25466,DZ25467,No,2,0,plan 1,0,Type 1,2022,12,5,No,0,0,738.0,Not_Canceled
25467,DZ25468,No,2,0,not selected,0,Type 1,2023,4,24,No,0,0,965.0,Canceled
25468,DZ25469,No,2,2,not selected,0,Type 1,2023,12,21,No,0,0,786.9,Not_Canceled
25469,DZ25470,No,2,0,plan 2,0,Type 4,2023,10,19,No,0,0,1685.0,Not_Canceled
25470,DZ25471,Yes,2,0,plan 2,0,Type 1,2023,5,21,No,0,0,1140.0,Not_Canceled
25471,DZ25472,Yes,2,2,plan 1,0,Type 1,2023,6,7,No,0,0,1320.0,Canceled
25472,DZ25473,Yes,1,1,plan 1,0,Type 1,2023,11,12,No,0,0,695.0,Not_Canceled
25473,DZ25474,No,1,0,plan 1,0,Type 1,2023,5,31,No,0,0,1020.0,Canceled
25474,DZ25475,Yes,2,1,not selected,0,Type 1,2023,12,26,No,0,0,907.4,Canceled
25475,DZ25476,No,2,2,not selected,0,Type 1,2023,8,11,No,0,0,1410.0,Not_Canceled
25476,DZ25477,No,2,2,plan 1,0,Type 1,2023,3,2,No,0,0,573.8000000000001,Not_Canceled
25477,DZ25478,Yes,2,0,plan 1,0,Type 1,2022,8,11,No,0,0,1010.0,Not_Canceled
25478,DZ25479,No,1,0,plan 1,0,Type 1,2023,9,26,Yes,4,46,670.0,Not_Canceled
25479,DZ25480,No,1,0,plan 1,0,Type 1,2023,2,22,No,0,0,890.0,Not_Canceled
25480,DZ25481,Yes,2,1,plan 1,0,Type 1,2023,10,25,No,0,0,929.0,Canceled
25481,DZ25482,No,3,0,plan 1,0,Type 4,2023,6,10,No,0,0,1613.0,Not_Canceled
25483,DZ25484,Yes,1,2,plan 1,0,Type 1,2022,10,20,No,0,0,965.0,Not_Canceled
25484,DZ25485,No,1,1,plan 1,0,Type 1,2023,2,13,No,0,0,810.0,Not_Canceled
25485,DZ25486,Yes,1,2,plan 1,1,Type 1,2022,10,19,No,0,0,1370.0,Not_Canceled
25486,DZ25487,No,1,2,plan 1,0,Type 1,2023,7,26,No,0,0,860.0,Not_Canceled
25487,DZ25488,Yes,1,1,plan 1,0,Type 1,2022,10,30,No,0,0,970.0,Not_Canceled
25488,DZ25489,Yes,2,2,plan 1,0,Type 1,2023,3,31,No,0,0,1199.0,Not_Canceled
25491,DZ25492,No,3,2,plan 1,0,Type 4,2023,8,24,No,0,0,1541.0,Canceled
25493,DZ25494,No,2,2,plan 1,0,Type 1,2023,7,3,No,0,0,1523.0,Not_Canceled
25494,DZ25495,Yes,2,2,plan 1,0,Type 5,2023,2,22,Yes,1,0,934.4,Canceled
25495,DZ25496,Yes,2,2,not selected,0,Type 1,2023,6,26,No,0,0,875.0,Not_Canceled
25496,DZ25497,Yes,2,2,not selected,0,Type 1,2023,7,11,No,0,0,951.5,Canceled
25497,DZ25498,Yes,2,2,not selected,0,Type 1,2023,10,11,No,0,0,1100.0,Canceled
25498,DZ25499,Yes,0,2,plan 1,0,Type 2,2023,8,15,No,0,0,1083.1999999999998,Not_Canceled
25500,DZ25501,Yes,3,2,plan 1,0,Type 4,2023,6,26,No,0,0,1367.0,Not_Canceled
25501,DZ25502,Yes,2,0,plan 1,0,Type 1,2022,10,10,No,0,0,786.7,Not_Canceled
25502,DZ25503,No,2,1,plan 1,0,Type 1,2023,8,26,No,0,0,1199.0,Not_Canceled
25503,DZ25504,No,2,2,not selected,0,Type 1,2023,10,21,No,0,0,657.6,Not_Canceled
25504,DZ25505,No,2,2,plan 1,0,Type 1,2023,6,30,No,0,0,870.0,Canceled
25505,DZ25506,No,2,0,not selected,0,Type 1,2023,12,7,No,0,0,779.9,Not_Canceled
25506,DZ25507,Yes,2,2,plan 1,1,Type 1,2023,6,19,No,0,0,1199.0,Not_Canceled
25507,DZ25508,No,2,2,plan 1,0,Type 1,2022,9,3,No,0,0,828.5,Not_Canceled
25508,DZ25509,No,2,0,plan 1,0,Type 1,2023,7,1,No,0,0,983.0,Not_Canceled
25509,DZ25510,No,3,0,plan 1,0,Type 4,2023,7,5,No,0,0,1388.5,Not_Canceled
25510,DZ25511,No,2,1,plan 1,0,Type 1,2023,7,12,No,0,0,1073.0,Not_Canceled
25513,DZ25514,No,2,0,plan 2,0,Type 1,2023,8,18,No,0,0,1170.0,Canceled
25514,DZ25515,No,2,0,plan 2,0,Type 1,2023,1,2,No,0,0,1110.0,Not_Canceled
25515,DZ25516,Yes,3,2,plan 1,0,Type 4,2023,12,23,No,0,0,1196.4,Not_Canceled
25516,DZ25517,No,1,2,plan 1,0,Type 1,2023,1,13,Yes,0,13,20.0,Not_Canceled
25517,DZ25518,No,2,0,plan 1,0,Type 1,2022,9,6,No,0,0,912.5,Not_Canceled
25518,DZ25519,Yes,2,0,plan 1,0,Type 1,2023,10,5,No,0,0,1167.3,Not_Canceled
25519,DZ25520,Yes,2,0,plan 1,0,Type 1,2023,10,30,No,0,0,878.5,Canceled
25520,DZ25521,Yes,2,0,plan 1,0,Type 4,2023,5,26,No,0,0,1424.0,Canceled
25521,DZ25522,No,2,2,plan 1,0,Type 1,2023,3,13,No,0,0,655.8,Not_Canceled
25522,DZ25523,Yes,2,2,not selected,0,Type 1,2023,3,26,No,0,0,1181.0,Canceled
25523,DZ25524,No,1,0,plan 1,0,Type 1,2022,10,2,No,0,0,1020.0,Not_Canceled
25524,DZ25525,Yes,2,2,plan 1,0,Type 4,2022,10,26,No,0,0,770.0,Not_Canceled
25525,DZ25526,No,2,0,plan 1,0,Type 4,2022,11,9,No,0,0,747.5,Not_Canceled
25526,DZ25527,No,2,2,plan 1,0,Type 1,2023,5,20,No,0,0,1020.0,Canceled
25527,DZ25528,No,1,1,plan 1,0,Type 1,2023,6,15,No,0,0,1320.0,Canceled
25528,DZ25529,Yes,2,1,plan 1,0,Type 1,2023,7,14,No,0,0,1140.0,Canceled
25529,DZ25530,No,1,1,plan 1,1,Type 1,2023,5,18,Yes,1,0,690.0,Not_Canceled
25530,DZ25531,Yes,2,0,plan 1,0,Type 4,2023,1,19,No,0,0,1030.0,Not_Canceled
25531,DZ25532,Yes,2,0,plan 2,0,Type 1,2023,6,16,No,0,0,920.0,Not_Canceled
25532,DZ25533,Yes,3,1,plan 1,0,Type 6,2023,10,22,No,0,0,1600.0,Not_Canceled
25533,DZ25534,No,1,1,plan 1,0,Type 1,2022,10,20,Yes,1,0,1220.0,Not_Canceled
25534,DZ25535,Yes,2,0,plan 1,0,Type 2,2023,2,21,No,0,0,735.1999999999999,Not_Canceled
